-1.667488667239431233e-01 1.007822593111325382e+00 1.000000000000000000e+00
2.589921729788494109e-02 1.139182564263476305e+00 1.000000000000000000e+00
-5.952694172210659662e-01 1.186238545864981564e+00 1.000000000000000000e+00
-2.205869893738973686e-01 9.661057149867179339e-01 1.000000000000000000e+00
1.370726694693874537e-02 1.084260540524888405e+00 1.000000000000000000e+00
-4.085301021726635007e-01 9.127834238827355895e-01 1.000000000000000000e+00
1.725885498079865465e-01 9.437377177042762799e-01 1.000000000000000000e+00
-1.088436532548156394e-01 1.279454030712911639e+00 1.000000000000000000e+00
-1.641770382315388688e-01 7.633373807251406795e-01 1.000000000000000000e+00
8.449854990754411543e-02 8.467671467056843149e-01 1.000000000000000000e+00
7.065428016489662399e-02 1.088917820543945592e+00 1.000000000000000000e+00
-2.095954252140574958e-01 1.335874431444796784e+00 1.000000000000000000e+00
-1.461227984269315994e-01 7.068156719615911188e-01 1.000000000000000000e+00
-4.812933161919541458e-01 1.192861749443931751e+00 1.000000000000000000e+00
4.036444572604209191e-01 1.066409125057439677e+00 1.000000000000000000e+00
1.277728826644314308e-03 6.796976217591970126e-01 1.000000000000000000e+00
1.863292091944632189e-01 6.465112825443771749e-01 1.000000000000000000e+00
1.956919647333837109e-01 8.468202443228467491e-01 1.000000000000000000e+00
-2.016529051233245107e-01 8.647933552987079331e-01 1.000000000000000000e+00
5.685242568582597744e-02 9.326786800572463010e-01 1.000000000000000000e+00
2.955151906624847724e-02 6.650548774135448538e-01 1.000000000000000000e+00
-4.482517617384829123e-03 4.064621256418047834e-01 1.000000000000000000e+00
1.784040558983546187e-01 6.168099298558262777e-01 1.000000000000000000e+00
1.802304617812761356e-01 6.204091963510893759e-01 1.000000000000000000e+00
9.336237837127883687e-02 6.764221587305405681e-01 1.000000000000000000e+00
-5.828179145127565519e-04 6.466252821053727340e-01 1.000000000000000000e+00
5.526960338415171092e-01 3.553719251188224293e-01 1.000000000000000000e+00
5.322407500775027112e-01 4.972157136970974944e-01 1.000000000000000000e+00
3.167114538186309725e-01 4.831377193717611984e-01 1.000000000000000000e+00
5.211251436039836538e-01 4.959566806667845551e-01 1.000000000000000000e+00
4.704918059581114642e-01 6.961172442402091542e-01 1.000000000000000000e+00
7.161051818911361444e-01 4.605800695946992707e-01 1.000000000000000000e+00
5.008208249241927756e-01 2.245688570767808145e-01 1.000000000000000000e+00
4.781615838754942338e-01 5.550965657103542616e-01 1.000000000000000000e+00
7.276130971261132174e-01 2.540864666458189092e-01 1.000000000000000000e+00
8.865641657092424577e-01 4.606596440927627767e-01 1.000000000000000000e+00
7.517773916597616513e-01 3.027275798682126928e-01 1.000000000000000000e+00
5.375028134691444137e-01 3.181558708248696243e-01 1.000000000000000000e+00
6.090337204740480237e-01 1.230512435541821215e-01 1.000000000000000000e+00
6.997600962676044922e-01 6.389741181992092400e-01 1.000000000000000000e+00
6.891393679112932658e-01 4.908636294052709514e-02 1.000000000000000000e+00
4.776276288033183826e-01 4.619076413805318637e-01 1.000000000000000000e+00
7.530131873449456004e-01 5.659174813326242059e-01 1.000000000000000000e+00
8.027489213355319952e-01 2.404538024360889648e-01 1.000000000000000000e+00
8.195746001647267187e-01 9.050314655696475863e-02 1.000000000000000000e+00
1.085729430452376576e+00 2.678725439131314223e-01 1.000000000000000000e+00
1.080367696393079946e+00 5.581167591863644972e-02 1.000000000000000000e+00
7.591520660767920869e-01 1.421614291006656483e-02 1.000000000000000000e+00
1.111320084659157548e+00 3.424087240315888403e-01 1.000000000000000000e+00
8.538897099757748466e-01 2.524528794271047594e-01 1.000000000000000000e+00
1.133296378575269880e+00 -5.801732348738933287e-02 1.000000000000000000e+00
1.284036997853043482e+00 -3.614480261914376769e-02 2.000000000000000000e+00
1.244002871623201223e+00 4.470664758915466330e-01 2.000000000000000000e+00
1.173674246193741499e+00 4.889183861859149882e-01 2.000000000000000000e+00
9.847137525104365796e-01 3.382772546601667263e-02 2.000000000000000000e+00
1.207544406682838467e+00 6.743808077313998006e-02 2.000000000000000000e+00
1.188192848731548956e+00 -1.561975653630720273e-01 2.000000000000000000e+00
1.213500966966680972e+00 7.536207954103310569e-02 2.000000000000000000e+00
1.337281995431226278e+00 -2.659025552501459999e-01 2.000000000000000000e+00
1.281114613527317037e+00 2.180349254518949842e-02 2.000000000000000000e+00
1.407713867661744667e+00 6.837253931602796375e-02 2.000000000000000000e+00
1.637964136261902404e+00 2.192734904679279756e-02 2.000000000000000000e+00
1.441596193683936100e+00 -2.709989193352799752e-01 2.000000000000000000e+00
1.102603350392562964e+00 -1.512165702755935703e-01 2.000000000000000000e+00
1.328900295469715109e+00 1.143729327072868507e-01 2.000000000000000000e+00
1.500177260420433534e+00 1.575408037223192115e-01 2.000000000000000000e+00
1.324980871639694469e+00 1.218035329290656499e-01 2.000000000000000000e+00
1.365362853311016034e+00 -3.210211754387116700e-01 2.000000000000000000e+00
1.446932984001211286e+00 -9.496975947566213549e-02 2.000000000000000000e+00
1.200840218215026844e+00 -8.494199529116605585e-02 2.000000000000000000e+00
1.762109847260971307e+00 -5.073961270855391614e-01 2.000000000000000000e+00
1.819090077645477921e+00 -6.469424446678784246e-02 2.000000000000000000e+00
2.000282207721992389e+00 -2.206706103651100148e-01 2.000000000000000000e+00
1.925746568559060234e+00 -2.905073263208822754e-01 2.000000000000000000e+00
1.715028368389458269e+00 -2.958218778158542284e-01 2.000000000000000000e+00
1.671515687885661849e+00 -1.228795653245323416e-01 2.000000000000000000e+00
1.640963601072404465e+00 -8.394747012870619474e-02 2.000000000000000000e+00
2.050121937049578680e+00 2.726068566096762069e-02 2.000000000000000000e+00
1.926718424253506035e+00 -3.247252293356406860e-01 2.000000000000000000e+00
1.943653767014098976e+00 -4.209524704620652980e-01 2.000000000000000000e+00
1.977949276959349856e+00 -4.519133119661720155e-01 2.000000000000000000e+00
1.980541755656231695e+00 -3.342557536062893409e-01 2.000000000000000000e+00
1.909676019037258810e+00 -5.822035587007452495e-01 2.000000000000000000e+00
1.914537120654160152e+00 -3.447562683058889021e-01 2.000000000000000000e+00
2.172380716371308473e+00 2.946901990641281888e-01 2.000000000000000000e+00
1.857754293384281441e+00 -4.118761948327632205e-01 2.000000000000000000e+00
2.118809623606892956e+00 -5.256261198728056083e-01 2.000000000000000000e+00
2.047031681529775771e+00 -1.197855311802841771e-01 2.000000000000000000e+00
2.079988607108564924e+00 -1.800288670237395194e-01 2.000000000000000000e+00
2.616051629191989747e+00 -2.302256017785504760e-01 2.000000000000000000e+00
2.397567956440858961e+00 -7.066708566550052861e-01 2.000000000000000000e+00
1.996577601737561380e+00 -2.658704684763111836e-01 2.000000000000000000e+00
2.356554705019759943e+00 -1.943527439503741905e-01 2.000000000000000000e+00
2.312783077724491765e+00 6.837306854298008663e-03 2.000000000000000000e+00
2.355663374950141886e+00 1.530631036972840420e-02 2.000000000000000000e+00
2.466368824008792870e+00 -2.469248389895809248e-01 2.000000000000000000e+00
2.426919514050640547e+00 -2.449770396156452645e-01 2.000000000000000000e+00
2.380290239365843163e+00 -3.492949377860022908e-01 2.000000000000000000e+00
2.419314802176792067e+00 -4.663835409653718234e-01 2.000000000000000000e+00
2.518936816290285652e+00 -2.208333162845396158e-01 2.000000000000000000e+00
2.552115346380586125e+00 -3.180177588625585083e-01 2.000000000000000000e+00
2.121986976630381605e+00 -1.378939192533141511e-01 2.000000000000000000e+00
2.444375720489290860e+00 -1.277789894072168253e-01 2.000000000000000000e+00
2.269606580238513249e+00 -4.281252162983474330e-01 2.000000000000000000e+00
2.569548610074980033e+00 -1.772431639768155820e-01 2.000000000000000000e+00
2.540232691776514784e+00 -2.961735468098171120e-01 2.000000000000000000e+00
2.772988596051205068e+00 -2.330949269661767298e-01 2.000000000000000000e+00
2.838554581632021012e+00 -1.366842826658238585e-01 2.000000000000000000e+00
2.855307346609004426e+00 -2.289556085669063601e-01 2.000000000000000000e+00
2.714482507731478478e+00 -2.049826528342252319e-01 2.000000000000000000e+00
2.989336072015635004e+00 -2.579385815336436849e-01 2.000000000000000000e+00
2.862731775079109919e+00 -8.819231981659031439e-02 2.000000000000000000e+00
2.994422841013486103e+00 -4.317822779601574457e-01 2.000000000000000000e+00
2.613161462007540070e+00 -1.838633183071560206e-01 2.000000000000000000e+00
3.152598475656114729e+00 -3.082049824586797770e-01 2.000000000000000000e+00
2.811248252350041277e+00 1.386541124588046014e-01 2.000000000000000000e+00
2.894624194388076166e+00 -2.688277715003912771e-01 2.000000000000000000e+00
2.697245110570810844e+00 -2.705930719027302422e-01 2.000000000000000000e+00
3.182047674560611661e+00 -4.359470831567533455e-01 2.000000000000000000e+00
3.022921658535024481e+00 -4.191539240877091288e-01 2.000000000000000000e+00
2.879175471585383228e+00 -3.345303837534534530e-01 2.000000000000000000e+00
2.894216754948223169e+00 -8.250479126378484906e-02 2.000000000000000000e+00
3.074615570252289043e+00 -1.904906109831918382e-01 2.000000000000000000e+00
2.850065928650547420e+00 -3.703925694330554852e-01 2.000000000000000000e+00
2.878165117152466479e+00 -1.449711197143125352e-01 2.000000000000000000e+00
2.866250436120077349e+00 -1.006586205366437059e-01 2.000000000000000000e+00
2.631478109587184200e+00 -2.879602394303203416e-01 2.000000000000000000e+00
3.150463306091051408e+00 -1.605352281919186497e-01 2.000000000000000000e+00
3.117845128484585171e+00 -3.124673101899168581e-01 2.000000000000000000e+00
3.176285445121116879e+00 1.368413602459598866e-01 2.000000000000000000e+00
2.959863004722392610e+00 -4.447242828780642587e-02 2.000000000000000000e+00
3.072976352532103217e+00 3.340065097689898788e-01 2.000000000000000000e+00
2.979861017906278331e+00 -2.333883856231121490e-01 2.000000000000000000e+00
3.271380391412685995e+00 -1.900850637902395945e-01 2.000000000000000000e+00
3.170812705276118137e+00 -1.524982712098300608e-01 2.000000000000000000e+00
3.008267849608916578e+00 -2.598760544657900406e-01 2.000000000000000000e+00
3.546452828107597988e+00 -3.084095210029266787e-01 2.000000000000000000e+00
3.126259326267277761e+00 -5.586102807373476836e-02 2.000000000000000000e+00
3.054080271727872553e+00 9.197299678565939995e-02 2.000000000000000000e+00
3.444777657797252868e+00 -7.311350853110076820e-02 2.000000000000000000e+00
3.311515180801612779e+00 -1.672379543543575930e-01 2.000000000000000000e+00
3.055665900216845365e+00 -2.202757202959030602e-01 2.000000000000000000e+00
3.313218812030809257e+00 -1.376536776322584976e-01 2.000000000000000000e+00
3.295307089212244911e+00 -1.435806835151025029e-01 3.000000000000000000e+00
3.396411488474852192e+00 1.492744783260347430e-01 3.000000000000000000e+00
2.933873545508582481e+00 -1.758087959723090288e-01 3.000000000000000000e+00
3.303602023568390056e+00 -6.301115684205947642e-02 3.000000000000000000e+00
3.307002977125569565e+00 2.915506916045894625e-01 3.000000000000000000e+00
2.874599141226541477e+00 8.799313102838826617e-02 3.000000000000000000e+00
3.159855321048980148e+00 1.043785333837763257e-01 3.000000000000000000e+00
3.440506443990868135e+00 -3.274101014315694558e-02 3.000000000000000000e+00
3.300749046403892883e+00 5.731054315826946688e-01 3.000000000000000000e+00
3.343048371482859604e+00 1.095885627110435023e-01 3.000000000000000000e+00
3.485284239398354966e+00 2.902051721733087675e-01 3.000000000000000000e+00
3.134758648045983254e+00 2.542588193402209873e-01 3.000000000000000000e+00
3.362709629182126569e+00 1.912583783312640784e-01 3.000000000000000000e+00
3.186886727230687111e+00 1.408585620002883454e-01 3.000000000000000000e+00
3.078351479413810488e+00 -6.280510888104001710e-02 3.000000000000000000e+00
3.387790922863107124e+00 1.510589333883756713e-01 3.000000000000000000e+00
3.430541073003277486e+00 5.075355875055209687e-02 3.000000000000000000e+00
3.480537226435761688e+00 3.184259796860411385e-01 3.000000000000000000e+00
3.411826702530577293e+00 2.696488742481764622e-01 3.000000000000000000e+00
3.407672371555381829e+00 2.829663436320770109e-01 3.000000000000000000e+00
3.221104597822739724e+00 5.695064803665514930e-01 3.000000000000000000e+00
3.336330992000173801e+00 5.488896916552679084e-01 3.000000000000000000e+00
3.558763193670456904e+00 4.897814363204310850e-01 3.000000000000000000e+00
3.387312930360637520e+00 4.319799006453550749e-01 3.000000000000000000e+00
3.525068685869492846e+00 4.615528069360618768e-01 3.000000000000000000e+00
3.114124686727898883e+00 6.640539857320508776e-01 3.000000000000000000e+00
2.957040339896337855e+00 5.807969519832310024e-01 3.000000000000000000e+00
3.333472338192963402e+00 5.930574587057857450e-01 3.000000000000000000e+00
3.100462368356117882e+00 6.052788840251550617e-01 3.000000000000000000e+00
3.433442686041533243e+00 3.367328028025048936e-01 3.000000000000000000e+00
3.106701681573764251e+00 2.236339341469789632e-01 3.000000000000000000e+00
3.144492440703038572e+00 7.561163429008197490e-01 3.000000000000000000e+00
3.208479330342467239e+00 8.754687549046185069e-01 3.000000000000000000e+00
